siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,phone_number,url,current_url
951430065,15,95143006500015,O,2023-04-11,,,,2023-05-06T15:26:55,True,A,O,,2023-04-11,5710,BRASSERIE BEVEDIS,BV10,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,15,2023-05-06T15:26:55,,,,,,IMP,DU FOUR,04510,LE CHAFFAUT-SAINT-JURSON,,,04046,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE BEVEDIS,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+BEVEDIS++++IMP+DU+FOUR+04510+LE+CHAFFAUT-SAINT-JURSON/@44.0249704,6.0634584,12z/data=!3m1!4b1?entry=ttu"
951567205,12,95156720500012,O,2023-04-08,,,,2023-04-14T23:37:25,True,A,O,,2023-04-08,5710,BRASSERIE DU CHAMP FLEURI,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,12,2023-04-14T23:37:25,,,,8,,RUE,JULES GUESDE,69360,SAINT SYMPHORIEN D'OZON,,,69291,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Error,,"https://www.google.com/maps/place/MARIUS+CRAFT+BREWERY+-+Brasserie+champ+fleuri/@45.6388583,4.8831549,17z/data=!3m1!4b1!4m6!3m5!1s0x47f4dd6b46a0d335:0xeb4d553f060e0aa9!8m2!3d45.6388583!4d4.8857298!16s%2Fg%2F11stgvn0cq?entry=ttu"
951602648,10,95160264800010,P,2023-04-14,,,,2023-05-05T14:10:57,True,A,P,,2023-04-14,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,10,2023-05-05T14:10:57,,,[ND],[ND],[ND],[ND],[ND],[ND],SAINT-SAUVEUR-LE-VICOMTE,,[ND],50551,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,02 33 41 65 91 ,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+SAINT-SAUVEUR-LE-VICOMTE/@49.3827175,-1.6275995,12z/data=!3m1!4b1?entry=ttu"
951606177,16,95160617700016,O,2023-04-14,,,,2023-05-06T15:44:35,True,A,O,,2023-04-14,5710,BRASSERIE PLUME JURASSIENNE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,16,2023-05-06T15:44:35,,,,44,,,GRANDE RUE,39600,CRAMANS,,,39176,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE PLUME,11.05Z,NAFRev2,N,Error,,"https://www.google.com/maps/place/Brasserie+Plume+Jurassienne/@47.0125821,5.7751226,17z/data=!3m1!4b1!4m6!3m5!1s0x478d41a0f044fc2b:0xdd86ef612a778f13!8m2!3d47.0125821!4d5.7776975!16s%2Fg%2F11vl9dnhmg?entry=ttu"
951612001,10,95161200100010,O,2023-04-14,,,,2023-09-20T12:06:26,True,A,O,,2023-04-14,5710,NORD COAST DISTRIBUTION,NCD,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,10,2023-09-20T12:06:26,,,,425,,RUE,DES TUMULUS,62250,MARQUISE,,,62560,,,,,,,,,,,,,,,,,,,A,,,,NORD COAST,11.05Z,NAFRev2,N,Phone number not found,,https://www.google.com/maps
951679703,11,95167970300011,O,2023-05-01,,,,2023-07-06T08:42:15,True,A,O,,2023-05-01,5499,BRASSERIE DUCHAUX & DEZANDRE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,,,11,2023-07-06T08:42:15,,,,1,,RUE,LOUIS PASTEUR,59265,AUBIGNY-AU-BAC,,,59026,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 27 80 97 57 ,,"https://www.google.com/maps/search/BRASSERIE+DUCHAUX+%26+DEZANDRE++1++RUE+LOUIS+PASTEUR+59265+AUBIGNY-AU-BAC/@50.2608724,3.1531356,16z/data=!3m1!4b1?entry=ttu"
951704774,11,95170477400011,O,2023-05-01,,,,2023-06-12T16:22:58,True,A,O,,2023-05-01,5499,LA CHALOUPE BRASSERIE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,11,2023-06-12T16:22:58,,,,41,,RUE,D'ALGER,72000,LE MANS,,,72181,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Error,,"https://www.google.com/maps/place/La+Chaloupe+Brasserie/@48.0017558,0.1909783,17z/data=!3m1!4b1!4m6!3m5!1s0x47e28941e5a591b3:0x4bb4cd82a127e938!8m2!3d48.0017558!4d0.1935532!16s%2Fg%2F11y2ms2kww?entry=ttu"
951710672,19,95171067200019,P,2023-03-02,,,,2023-04-18T15:12:18,True,A,P,,2023-03-02,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,19,2023-04-18T15:12:18,,,[ND],[ND],[ND],[ND],[ND],[ND],JUVISY-SUR-ORGE,,[ND],91326,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,01 69 21 43 81 ,,"https://www.google.com/maps/place/Parish+Church+of+Notre+Dame+of+France/@48.6920587,2.3732794,17z/data=!3m1!4b1!4m6!3m5!1s0x47e5df5e1fcb59e9:0x10a01e34eb620751!8m2!3d48.6920587!4d2.3758543!16s%2Fg%2F1vljfmrx?entry=ttu"
951781640,10,95178164000010,O,2023-04-01,,,,2023-10-18T08:35:28,True,A,O,,2023-04-01,5710,BDS,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,10,2023-10-18T08:35:28,,,,53,,RUE,DE L'ABBAYE,59730,SOLESMES,,,59571,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 27 37 46 64 ,,"https://www.google.com/maps/search/BDS++53++RUE+DE+L'ABBAYE+59730+SOLESMES/@50.1810842,3.4829955,13z/data=!3m1!4b1?entry=ttu"
951914779,16,95191477900016,O,2023-05-01,,,,2023-05-06T15:38:45,True,A,O,,2023-05-01,5499,CA COULE A FLOTS,CA COULE A FLOTS,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,16,2023-05-06T15:38:45,,,,102,,,LE CHEZOU,18510,MENETOU-SALON,,,18145,,,,,,,,,,,,,,,,,,,A,,,,CA COULE A FLOTS,11.05Z,NAFRev2,N,06 58 62 35 61 ,,"https://www.google.com/maps/place/%C3%87a+coule+%C3%A0+flots/@47.219573,2.4837599,17z/data=!3m1!4b1!4m6!3m5!1s0x47fabba8320f85cf:0xf0803b497de278d0!8m2!3d47.219573!4d2.4863348!16s%2Fg%2F11j6w803kf?entry=ttu"
951934546,15,95193454600015,P,2023-05-01,,,,2023-05-06T15:42:15,True,A,P,,2023-05-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,15,2023-05-06T15:42:15,,,[ND],[ND],[ND],[ND],[ND],[ND],SAINT-FLORENT,,[ND],2B298,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+SAINT-FLORENT/@42.6871844,9.2699495,14z/data=!3m1!4b1?entry=ttu"
951968742,19,95196874200019,O,2023-04-20,,,,2023-05-12T11:30:44,True,A,O,,2023-04-20,5499,BRASSERIE 3 BLAISE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,19,2023-05-12T11:30:44,,,ZONE D'ACTIVITE DE BRAUX,,,AV,DES MARGUERITES,08120,BOGNY-SUR-MEUSE,,,08081,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,03 24 53 61 61 ,,"https://www.google.com/maps/search/BRASSERIE+3+BLAISE+ZONE+D'ACTIVITE+DE+BRAUX+++AV+DES+MARGUERITES+08120+BOGNY-SUR-MEUSE/@49.8422006,4.7737714,17z/data=!3m1!4b1?entry=ttu"
951982503,17,95198250300017,O,2023-05-01,,,,2023-12-10T03:33:41,True,A,O,,2023-05-01,5710,LESTIENNE ROGET SAS,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,17,2023-12-10T03:33:41,,,,21,,RUE,MARIUS GIRAN,83500,LA SEYNE-SUR-MER,,,83126,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/LESTIENNE+ROGET+SAS++21++RUE+MARIUS+GIRAN+83500+LA+SEYNE-SUR-MER/@43.1016216,5.876568,17z/data=!3m1!4b1?entry=ttu"
952082717,10,95208271700010,P,2023-05-01,,,,2023-05-06T16:01:38,True,A,P,,2023-05-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,10,2023-05-06T16:01:38,,,[ND],[ND],[ND],[ND],[ND],[ND],CIREY,,[ND],70154,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/place/Notre+Dame,+Paris/@48.8523573,2.3423602,15z/data=!3m1!4b1!4m6!3m5!1s0x47e671e39dd448af:0xe95d8ec82cfaf643!8m2!3d48.8527288!4d2.3505635!16s%2Fg%2F1tdfy0q7?entry=ttu"
952179331,14,95217933100014,O,2023-05-09,,,,2023-06-03T12:55:10,True,A,O,,2023-05-09,5499,L'AGAME BARBU,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,14,2023-06-03T12:55:10,,,,2,,RUE,JEAN GILLET,51600,SAINT-HILAIRE-LE-GRAND,,,51486,,,,,,,,,,,,,,,,,,,A,,,,L'AGAME BARBU,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/L'AGAME+BARBU++2++RUE+JEAN+GILLET+51600+SAINT-HILAIRE-LE-GRAND/@49.1719417,4.4591022,17z/data=!3m1!4b1?entry=ttu"
952250058,15,95225005800015,P,2023-05-02,,,,2023-08-05T12:23:27,True,A,P,,2023-05-02,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,15,2023-08-05T12:23:27,,,[ND],[ND],[ND],[ND],[ND],[ND],JULLIE,,[ND],69104,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,09 73 20 34 60 ,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+JULLIE/@48.8800109,2.2904832,13z/data=!3m1!4b1?entry=ttu"
952311983,11,95231198300011,O,2023-05-02,,,,2023-10-19T11:31:20,True,A,O,,2023-05-02,5499,BRASSERIE LA DAME JEANNE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,11,2023-10-19T11:31:20,,,,991,,RTE,DE MACLAS,42520,VERANNE,,,42326,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/BRASSERIE+LA+DAME+JEANNE++991++RTE+DE+MACLAS+42520+VERANNE/@45.36333,4.6600908,17z/data=!3m1!4b1?entry=ttu"
952435931,11,95243593100011,O,2023-05-05,,,,2023-11-09T04:07:16,True,A,O,,2023-05-05,5710,L'OURS JACK BRASSE MICRO-BRASSERIE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,11,2023-11-09T04:07:16,,,,3,T,RUE,SAINTE-ANNE,44680,SAINTE-PAZANNE,,,44186,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/L'OURS+JACK+BRASSE+MICRO-BRASSERIE++3+T+RUE+SAINTE-ANNE+44680+SAINTE-PAZANNE/@47.1043496,-1.8777615,13z/data=!3m1!4b1?entry=ttu"
952488633,19,95248863300019,O,2023-06-01,,,,2023-06-01T14:21:45,True,A,O,,2023-06-01,5499,RESINAE BREWERY,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,19,2023-06-01T14:21:45,,,,8,,RUE,BREMONTIER,40130,CAPBRETON,,,40065,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,05 58 97 62 46 ,,"https://www.google.com/maps/search/RESINAE+BREWERY++8++RUE+BREMONTIER+40130+CAPBRETON/@43.6616744,-1.4412533,13z/data=!3m1!4b1?entry=ttu"
952502821,12,95250282100012,P,2023-05-18,,,,2023-06-08T16:02:33,True,A,P,,2023-05-18,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,12,2023-06-08T16:02:33,,,[ND],[ND],[ND],[ND],[ND],[ND],SAINT-AFFRIQUE,,[ND],12208,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
952775666,11,95277566600011,O,2023-06-01,,,,2023-05-30T12:10:50,True,A,O,,2023-06-01,5710,BRASSERIE LA FIEFFOISE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,11,2023-05-30T12:10:50,,,,21,,RUE,SIMON,62134,FIEFS,,,62333,,,,,,,,,,,,,,,,,,,A,BRASSERIE LA FIEFFOISE,,,,11.05Z,NAFRev2,N,06 02 71 89 11 ,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
952822351,13,95282235100013,O,2023-04-14,,,,2023-06-03T13:19:20,True,A,O,,2023-04-14,5710,BRASSERIE DU CANTOU,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,13,2023-06-03T13:19:20,,,,22,,RTE,DU DEVEZ,12210,CURIERES,,,12088,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,06 72 07 62 00 ,,"https://www.google.com/maps/place/Brasserie+du+Cantou/@44.6524098,2.8642161,17z/data=!3m1!4b1!4m6!3m5!1s0x12b2e96592a4efd5:0x1624f3d71a961fa6!8m2!3d44.6524098!4d2.866791!16s%2Fg%2F11y27z7rzv?entry=ttu"
952848554,12,95284855400012,P,2023-06-01,,,,2023-05-31T10:38:27,True,A,P,,2023-06-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,12,2023-05-31T10:38:27,,,[ND],[ND],[ND],[ND],[ND],[ND],ARCY-SAINTE-RESTITUE,,[ND],02022,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+ARCY-SAINTE-RESTITUE/@49.2556731,3.4363768,13z/data=!3m1!4b1?entry=ttu"
952859924,13,95285992400013,O,2023-05-24,,,,2023-06-13T13:33:24,True,A,O,,2023-05-24,5710,BRASSERIE ZONE B,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,13,2023-06-13T13:33:24,,,,10,,RUE,DU MOULIN JACQUET,79300,BRESSUIRE,,,79049,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,06 34 26 43 96 ,,"https://www.google.com/maps/place/Brasserie+Zone+B/@46.8332613,-0.4796551,17z/data=!3m1!4b1!4m6!3m5!1s0x4807a7e3dfa8ccc5:0xcb8a6fc5227d38aa!8m2!3d46.8332613!4d-0.4770802!16s%2Fg%2F11kr_8rzqx?entry=ttu"
952863322,14,95286332200014,O,2023-05-01,,,,2023-10-20T20:08:25,True,A,O,,2023-05-01,5499,GOUTTES D'OC,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,14,2023-10-20T20:08:25,,,,,,,NOTRE-DAME DE LA GARDIOLLE,30170,CONQUEYRAC,,,30093,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,06 50 75 92 83 ,,"https://www.google.com/maps/search/GOUTTES+D'OC+++++NOTRE-DAME+DE+LA+GARDIOLLE+30170+CONQUEYRAC/@43.9434664,3.8956804,17z/data=!3m1!4b1?entry=ttu"
952874683,16,95287468300016,O,2023-05-25,,,1105ZZ,2023-10-30T11:38:41,True,A,O,,2023-05-25,5499,LOQUI,,,,,,,,,,,,,,11.05Z,NAFRev2,,O,N,N,,,16,2023-10-30T11:38:41,,,,,,,LE CHATELARD,42740,DOIZIEUX,,,42085,,,,,,,,,,,,,,,,,,,A,LOQUI,,,LOQUI,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
952888691,21,95288869100021,O,2023-07-17,,,,2023-08-07T11:28:00,False,A,O,,2023-05-25,5499,L'ONOMATHOPPEE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,13,2023-08-16T14:14:31,,,,337,B,RUE,JACQUES EMILE BLANCHE,76550,OFFRANVILLE,,,76482,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/L'ONOMATHOPPEE++337+B+RUE+JACQUES+EMILE+BLANCHE+76550+OFFRANVILLE/@49.866073,1.0464011,17z/data=!3m1!4b1?entry=ttu"
952893758,13,95289375800013,O,2023-05-25,,,,2023-06-02T05:51:10,True,A,O,,2023-05-25,5710,LA MAFATAISE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,13,2023-06-02T05:51:10,,,MAFATE,,,,GRAND PLACE LES HAUTS,97419,LA POSSESSION,,,97408,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,+262 692 07 84 71 ,,"https://www.google.com/maps/search/LA+MAFATAISE+MAFATE++++GRAND+PLACE+LES+HAUTS+97419+LA+POSSESSION/@-21.0331602,55.4064371,15z/data=!3m1!4b1?entry=ttu"
953003043,15,95300304300015,O,2023-05-25,,,,2023-09-12T08:46:56,True,A,O,,2023-05-25,5710,LA BRASSERIE DU PAON,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,15,2023-09-12T08:46:56,,,,1005,,RTE,DE LANDECOTTE,33240,LA LANDE-DE-FRONSAC,,,33219,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Error,,"https://www.google.com/maps/place/Brasserie+du+Paon/@45.015854,-0.4762239,17z/data=!3m1!4b1!4m6!3m5!1s0x4800291e70adfd61:0xd1b303f4946e804b!8m2!3d45.015854!4d-0.473649!16s%2Fg%2F11v0y53q0y?entry=ttu"
953003043,23,95300304300023,O,2023-07-31,,,1105ZZ,2023-09-08T10:13:10,False,A,O,,2023-05-25,5710,LA BRASSERIE DU PAON,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,15,2023-09-12T08:46:56,,,,3,,RUE,DE CANTEMERLE,33240,SAINT-GERVAIS,,,33415,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/place/Brasserie+du+Paon/@45.015854,-0.4762239,17z/data=!3m1!4b1!4m6!3m5!1s0x4800291e70adfd61:0xd1b303f4946e804b!8m2!3d45.015854!4d-0.473649!16s%2Fg%2F11v0y53q0y?entry=ttu"
953013976,22,95301397600022,O,2023-06-13,,,,2023-10-11T11:21:11,False,A,O,,2023-05-31,5710,HOMING BIRDS,HB,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,14,2023-10-11T11:21:11,,,,14,,RUE,DE MANTES,92700,COLOMBES,,,92025,,,,,,,,,,,,,,,,,,,A,,,,HOMING BIRDS,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/HOMING+BIRDS++14++RUE+DE+MANTES+92700+COLOMBES/@48.9086508,2.2307537,17z/data=!3m1!4b1?entry=ttu"
953139193,15,95313919300015,O,2023-06-15,,,,2023-06-05T12:00:30,True,A,O,,2023-06-15,5499,BEEROUETTE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,15,2023-06-05T12:00:30,,, ACTIVA PARK KOENIG -2 ,89,,RUE,ROLAND GARROS,14760,BRETTEVILLE-SUR-ODON,,,14101,,,,,,,,,,,,,,,,,,,A,BEEROUETTE,,,BEEROUETTE,11.05Z,NAFRev2,N,Error,,"https://www.google.com/maps/place/Brasserie+Beerouette/@49.1768366,-0.4414217,17z/data=!3m1!4b1!4m6!3m5!1s0x480a45b8ee968725:0xaf71f25f724a0ea3!8m2!3d49.1768366!4d-0.4388468!16s%2Fg%2F11vb8423qs?entry=ttu"
953167244,11,95316724400011,O,2023-06-01,,,,2023-07-19T11:33:40,True,A,O,,2023-06-01,5499,NAKHA BEER,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,,,11,2023-07-19T11:33:40,,,,42,,RUE,GASTON BRIAND,16130,SEGONZAC,,,16366,,,,,,,,,,,,,,,,,,,A,,,,NAKHA,11.05Z,NAFRev2,O,Phone number not found,,https://www.google.com/maps
953257094,11,95325709400011,O,2023-06-06,,,,2023-10-20T20:15:11,True,A,O,,2023-06-06,5499,MOJO,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,,,11,2023-10-20T20:15:11,,,,1273,,AV,DES TERRES NOIRES,81370,SAINT-SULPICE-LA-POINTE,,,81271,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,05 63 33 24 84 ,,"https://www.google.com/maps/search/MOJO++1273++AV+DES+TERRES+NOIRES+81370+SAINT-SULPICE-LA-POINTE/@43.7710547,1.6674697,14z/data=!3m1!4b1?entry=ttu"
953298452,12,95329845200012,O,2023-05-20,,,,2023-11-09T08:41:15,True,A,O,,2023-05-20,5710,TOLAS HELANOSS S.A.S.,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,,,12,2023-11-09T08:41:15,,,,23,,RUE,DE METZ,57800,FREYMING-MERLEBACH,,,57240,,,,,,,,,,,,,,,,,,,A,,,,MAISON TOLAS HELANN,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/TOLAS+HELANOSS+S.A.S.++23++RUE+DE+METZ+57800+FREYMING-MERLEBACH/@49.1417805,6.8086332,17z/data=!3m1!4b1?entry=ttu"
953320447,14,95332044700014,P,2023-07-01,,,,2023-06-13T16:04:57,True,A,P,,2023-07-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,14,2023-06-13T16:04:57,,,[ND],[ND],[ND],[ND],[ND],[ND],COMBS-LA-VILLE,,[ND],77122,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,01 60 60 70 04 ,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
953328317,11,95332831700011,O,2023-06-08,,,,2023-06-15T08:54:46,True,A,O,,2023-06-08,5499,LA GROSSE,LA GROSSE,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,11,2023-06-15T08:54:46,,,,28,,RUE,PRINCIPALE,39600,LA FERTE,,,39223,,,,,,,,,,,,,,,,,,,A,LA GROSSE,,,LA GROSSE,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/place/La+Franche/@46.9420509,5.6559534,17z/data=!3m1!4b1!4m6!3m5!1s0x478d39a159c1c307:0xf4e2e1b5583f5dcf!8m2!3d46.9420509!4d5.6585283!16s%2Fg%2F121fwrkp?entry=ttu"
953338241,11,95333824100011,O,2023-07-01,,,,2023-06-14T14:59:27,True,A,O,,2023-07-01,5710,UNE PETITE DERNIERE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,11,2023-06-14T14:59:27,,,,291,,RTE,DE MONT DE MARSAN,40090,SAINT MARTIN D'ONEY,,,40274,,,,,,,,,,,,,,,,,,,A,BRASSERIE UNE PETITE DERNIERE,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/UNE+PETITE+DERNIERE++291++RTE+DE+MONT+DE+MARSAN+40090+SAINT+MARTIN+D'ONEY/@43.9302946,-0.651934,17z/data=!3m1!4b1?entry=ttu"
